steps-until-comeback
1
41
0
0
0
3
5
1
5
5
0
1
0
0
0
0
0
1
1
1
1
0
0
0
7
0
1
0
0
0
1
1
1
5
0
11
0
0
0
0
0
0
1
1
3
3
1
0
1
0
1
1
0
0
0
0
5
1
7
1
5
3
0
0
0
0
1
0
0
1
0
0
0
1
1
0
1
15
0
0
1
0
0
5
1
1
1
1
0
1
0
1
3
0
1
1
1
0
1
0
3
1
0
1
1
0
1
1
0
21
3
1
0
0
1
0
1
1
1
0
0
0
1
0
5
1
0
0
0
5
0
1
3
1
1
0
0
0
0
0
0
1
1
1
1
9
0
0
0
19
0
0
1
1
0
0
0
0
1
1
0
3
1
0
0
3
0
1
0
1
0
1
0
1
0
1
1
1
1
1
1
0
0
1
0
1
1
3
47
0
1
1
0
3
0
1
1
0
1
0
3
0
1
1
0
1
0
0
0
1
0
1
0
0
1
3
0
1
0
0
0
3
0
0
0
1
0
1
1
0
1
0
3
1
3
1
3
0
0
5
3
0
0
0
3
0
1
0
1
1
3
0
1
3
0
0
0
0
1
1
0
1
3
1
0
0
3
1
0
0
0
3
0
0
0
0
0
11
0
1
0
3
1
1
7
0
0
1
1
3
1
0
0
0
3
1
1
1
7
0
0
0
0
0
0
3
13
0
7
1
1
0
1
1
1
0
0
0
3
0
1
5
0
25
1
0
0
1
0
0
0
1
3
3
0
5
9
0
1
0
0
0
0
1
11
1
3
0
3
1
0
3
0
1
0
0
0
1
0
1
9
1
1
0
1
0
1
0
0
3
7
0
1
1
0
0
1
11
5
0
1
1
1
1
0
0
0
1
1
1
0
1
1
0
0
0
1
0
0
1
0
0
0
0
1
1
3
1
7
0
27
15
5
1
0
3
0
0
0
5
1
1
0
0
3
1
1
1
1
0
3
0
1
0
1
3
0
1
1
0
3
1
1
0
3
1
1
0
1
3
0
0
0
0
1
3
0
3
0
0
0
1
3
0
1
1
1
0
3
1
0
1
0
0
1
1
1
0
0
1
1
0
7
0
0
0
3
3
1
3
0
0
0
0
1
0
13
0
0
0
0
0
1
1
1
0
0
0
9
0
0
0
0
0
3
1
0
0
1
3
1
1
3
5
1
0
0
0
0
1
0
1
3
0
0
0
1
3
1
1
0
7
0
7
0
1
0
0
5
1
1
0
0
1
0
0
1
0
3
11
0
1
0
0
0
0
0
1
0
0
1
0
1
0
3
0
1
0
3
1
1
1
1
1
0
0
1
1
1
1
0
3
1
1
5
0
0
0
15
3
7
1
7
3
1
1
1
1
0
0
0
1
11
0
0
1
0
0
0
0
0
0
1
0
9
0
0
1
3
1
11
0
0
1
0
1
1
0
3
0
23
1
0
0
3
0
0
3
0
1
0
0
1
0
0
1
1
29
1
1
0
0
3
1
3
0
1
17
1
1
0
0
0
1
0
1
0
1
0
0
1
5
0
3
0
1
5
0
0
1
0
1
1
0
0
0
1
1
0
1
5
3
0
0
0
0
0
1
1
0
1
0
1
0
1
1
0
0
0
1
0
0
0
1
1
1
1
0
5
1
0
0
1
0
1
0
5
1
7
0
0
1
0
0
1
0
5
0
0
0
9
1
1
0
0
0
0
0
1
0
1
0
1
0
1
0
1
0
23
1
0
7
1
7
17
0
3
1
1
1
0
1
0
1
3
1
1
9
1
0
0
0
1
0
1
1
23
5
0
1
0
1
0
0
0
0
0
0
1
0
1
0
0
0
7
1
1
1
0
0
0
0
0
0
0
37
7
0
1
3
0
1
1
0
1
0
1
0
3
1
7
3
1
0
0
0
0
3
0
0
0
0
1
1
3
1
0
1
0
0
3
0
0
3
1
0
1
0
0
1
0
0
0
1
0
0
3
0
1
3
1
1
0
19
1
0
1
0
0
3
3
0
0
0
1
1
0
1
1
0
1
1
0
0
0
1
0
0
0
3
1
1
0
0
0
3
0
1
1
1
0
3
5
0
0
0
0
0
0
1
5
0
0
0
0
3
0
0
3
1
1
0
0
0
3
9
0
0
0
0
1
1
1
3
5
0
0
0
1
5
1
0
7
13
0
1
1
0
1
1
1
7
1
0
1
1
1
0
0
0
1
0
1
0
0
0
0
0
17
0
0
1
7
5
0
0
0
0
0
1
0
7
3
7
1
1
1
0
0
0
0
1
5
0
1
1
0
0
1
0
1
1
0
1
0
0
0
3
3
1
0
0
0
3
1
0
0
0
3
1
0
0
1
1
15
0
1
1
0
1
0
1
0
0
0
1
1
1
5
1
1
1
1
1
0
0
0
0
3
0
1
3
5
0
1
1
3
1
5
0
3
0
0
0
0
0
1
0
0
23
1
0
1
1
1
3
0
0
0
0
3
1
17
0
0
1
0
0
0
0
0
0
0
3
0
0
0
5
3
3
1
1
0
0
0
0
0
13
0
3
5
3
0
0
1
0
3
1
0
0
1
0
13
1
0
0
3
0
1
1
0
0
0
7
1
1
1
3
0
0
0
0
1
0
0
1
0
1
1
0
1
1
0
0
0
3
0
1
0
0
1
11
1
1
1
1
0
1
1
11
0
1
0
0
0
1
0
1
5
0
1
0
1
7
1
1
1
1
0
0
0
1
5
1
1
21
0
0
0
0
37
1
0
0
1
0
0
0
0
3
5
3
1
0
0
0
5
1
1
0
0
1
13
9
0
1
1
0
0
21
1
0
5
0
3
1
3
0
0
0
0
1
0
0
0
0
1
1
0
3
1
11
1
1
0
3
0
0
0
5
11
1
0
0
1
1
0
0
0
0
0
0
0
1
0
0
1
0
0
23
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
9
1
0
0
0
1
3
1
0
0
1
0
0
0
1
1
0
0
0
0
1
1
0
3
0
0
0
0
0
3
5
13
0
0
1
1
0
7
3
0
1
0
1
1
1
0
1
0
0
1
0
0
0
0
7
1
1
3
1
0
5
0
3
0
0
0
1
1
0
0
0
3
0
0
7
1
0
0
1
0
1
3
7
5
3
0
1
0
0
0
1
1
1
0
0
0
0
1
0
1
0
0
0
0
1
1
3
1
0
0
1
1
0
0
0
0
0
0
0
1
1
0
1
0
0
0
0
1
1
1
0
0
13
0
3
0
7
1
1
3
0
15
0
3
1
0
1
1
0
0
0
1
1
0
3
0
3
1
1
5
0
5
7
0
7
0
0
0
0
3
1
0
1
1
0
0
0
1
0
0
0
0
3
0
5
0
5
0
3
1
0
1
0
0
1
1
0
3
0
0
3
1
0
5
5
11
11
0
1
3
1
1
1
0
1
0
1
1
1
0
1
1
0
0
5
7
1
5
0
0
0
0
0
1
0
1
1
1
1
1
0
0
0
3
0
1
5
1
1
0
1
1
0
1
1
1
1
1
0
1
1
5
5
0
1
0
0
1
0
0
0
1
1
5
1
1
1
0
1
1
7
1
0
1
0
17
17
1
1
1
3
1
0
1
0
1
0
1
9
1
3
0
9
1
0
0
0
1
0
1
1
5
0
5
1
0
1
0
0
1
0
1
1
1
3
0
23
0
0
1
0
0
0
0
1
0
0
0
1
0
19
0
1
1
1
0
3
0
1
0
0
0
3
1
0
0
1
15
0
0
0
0
5
1
1
3
0
0
0
0
3
1
0
0
0
0
7
0
3
1
0
0
0
0
1
0
0
1
0
0
0
0
7
0
1
0
1
3
1
1
1
1
0
1
0
0
1
3
0
0
1
0
1
3
31
1
0
0
0
9
0
0
1
1
0
0
1
1
0
1
0
0
1
1
17
1
0
13
0
1
0
1
0
0
0
1
1
1
1
0
0
1
1
1
1
1
0
0
3
0
0
0
0
9
1
0
0
1
0
0
0
15
0
3
5
0
1
1
0
0
0
0
1
3
1
13
0
0
0
0
0
0
0
13
0
9
0
1
1
0
0
1
0
0
0
0
0
3
1
0
3
3
3
1
1
0
0
0
1
0
1
1
0
0
0
3
0
0
1
0
0
3
0
0
1
5
0
1
11
3
0
1
0
1
0
1
1
9
1
0
0
0
0
0
0
7
1
0
0
1
0
0
1
1
23
1
7
1
0
1
0
0
0
3
1
0
0
0
1
19
1
0
0
1
0
0
0
0
1
1
0
0
1
0
1
3
0
0
0
1
1
3
1
0
1
1
7
0
0
0
1
0
0
0
0
0
0
0
1
5
3
0
1
3
3
0
1
1
0
0
3
1
1
0
0
11
0
1
9
1
0
1
0
0
0
0
0
3
0
0
0
0
15
1
1
5
1
1
1
11
1
1
3
5
0
0
0
0
1
0
1
0
11
1
15
0
0
1
5
1
1
3
1
1
0
0
0
0
0
5
7
0
1
0
1
0
5
0
19
0
1
1
5
0
0
1
0
0
0
0
0
0
5
0
0
1
0
3
1
0
3
0
1
0
0
0
0
1
0
1
1
0
1
0
21
5
0
0
0
0
1
1
0
1
1
1
1
7
3
1
1
0
0
1
0
0
3
1
3
1
0
1
0
5
0
1
1
11
1
5
0
1
0
0
0
1
0
3
0
1
5
0
0
0
0
1
0
1
1
0
1
0
1
1
1
1
1
7
1
1
1
1
0
1
1
1
1
0
1
0
0
0
0
3
1
17
0
1
0
0
1
0
13
3
0
0
0
1
1
0
1
1
0
0
3
0
3
1
1
0
0
0
0
0
0
1
0
5
1
0
0
1
1
9
0
3
0
0
3
0
0
15
0
0
0
0
1
0
0
1
1
7
0
0
1
3
1
1
0
1
1
0
0
1
0
0
0
1
0
0
9
1
1
1
1
1
0
0
1
0
1
7
1
1
0
19
0
1
0
0
9
0
0
3
1
1
3
0
5
0
0
0
0
3
0
0
1
0
1
1
1
0
0
0
1
3
3
1
1
1
3
0
0
0
3
1
0
0
3
1
0
0
5
9
1
1
1
1
0
1
3
0
1
0
1
5
1
0
0
1
0
1
1
0
0
3
0
3
3
0
0
0
1
1
1
0
0
0
1
1
3
3
0
0
0
1
1
0
0
0
1
0
0
0
3
1
0
1
1
1
3
0
3
11
1
1
0
0
29
0
0
0
0
0
0
3
0
0
1
1
0
1
0
3
0
1
1
0
0
0
0
1
0
9
1
0
0
0
0
0
0
0
0
5
1
0
3
1
1
1
1
7
1
1
0
0
0
0
7
13
0
0
5
1
1
0
1
0
15
0
1
1
1
0
9
0
0
1
0
0
0
3
5
1
0
1
1
0
1
1
0
3
0
0
1
0
0
1
1
1
0
17
0
0
1
1
0
1
1
0
0
1
0
1
0
1
1
1
0
1
3
0
1
0
0
0
0
0
0
0
3
0
0
0
1
1
0
0
1
0
0
0
0
0
0
0
0
3
0
1
0
0
0
0
1
0
0
0
3
1
1
1
0
0
7
0
1
0
0
1
0
0
0
5
0
0
1
1
7
9
1
3
1
1
9
1
0
1
0
1
1
0
1
0
1
1
1
9
1
0
1
0
1
1
0
0
1
1
0
1
1
1
1
3
3
1
0
1
0
5
0
1
3
0
0
1
0
0
0
0
0
0
15
0
0
21
0
1
0
1
0
1
1
0
9
0
0
1
9
1
0
1
1
0
3
0
0
1
1
0
3
1
0
0
0
1
3
1
0
0
0
0
1
0
0
0
31
1
1
0
1
1
0
1
1
0
3
0
0
0
5
3
9
1
0
0
0
1
1
0
5
0
1
1
0
0
0
1
0
9
1
1
9
0
7
1
1
0
3
0
0
0
9
1
0
0
0
0
5
0
3
1
1
1
1
0
7
1
0
0
3
0
3
5
0
0
7
1
0
0
0
0
0
3
0
1
1
0
0
0
0
1
0
3
1
0
15
0
1
0
5
1
0
1
1
0
0
69
1
3
0
1
0
0
0
0
0
1
0
1
1
1
0
9
0
3
0
0
0
0
0
3
0
1
0
15
1
1
1
0
0
1
0
1
1
0
9
7
0
3
0
0
1
1
0
1
0
13
0
0
1
0
1
17
1
0
0
1
1
1
1
1
0
0
5
1
0
0
3
11
0
0
0
3
0
1
1
0
0
0
0
1
0
1
1
0
1
1
0
0
1
0
0
1
1
1
21
0
1
0
0
0
0
0
1
5
1
0
1
0
1
0
0
0
1
0
0
1
0
0
0
0
1
1
1
1
0
0
0
1
0
0
0
3
0
1
0
0
0
0
0
0
0
3
1
1
0
0
0
0
3
0
1
1
1
5
1
0
1
0
0
0
0
0
1
0
0
1
5
0
0
3
1
0
19
0
1
0
1
3
0
0
0
0
9
0
0
0
1
1
1
1
0
0
0
0
5
1
0
0
1
0
0
0
3
1
5
3
0
0
1
0
1
1
0
0
5
0
0
0
9
1
0
3
1
0
0
0
0
0
1
1
0
1
1
17
0
0
0
0
1
0
1
1
7
0
0
1
1
0
3
0
0
1
0
0
5
0
0
0
9
1
1
1
5
5
1
0
3
1
7
0
1
0
0
1
1
0
1
7
0
0
3
3
1
1
1
1
0
1
0
0
0
3
0
1
0
3
0
15
1
3
0
0
0
1
1
3
1
0
1
1
1
3
0
0
0
1
0
0
9
0
1
0
0
1
1
3
23
1
1
0
0
1
1
1
0
1
0
1
1
0
0
0
1
0
9
0
3
0
0
0
9
0
1
0
1
0
1
1
5
0
0
1
1
0
3
5
1
0
1
1
0
0
0
3
1
0
0
0
0
0
1
1
3
3
1
1
5
0
1
0
1
15
1
1
3
0
1
0
0
0
0
7
1
0
1
1
1
1
1
0
1
1
1
0
0
11
0
1
0
1
0
0
3
0
0
0
0
1
7
1
1
0
9
1
1
0
0
1
7
0
0
0
5
0
1
0
0
0
1
1
1
1
0
0
0
0
1
0
0
0
0
0
1
1
0
7
0
1
0
0
19
0
1
1
0
0
1
5
0
1
3
0
1
0
3
1
1
0
1
1
1
1
0
3
0
1
1
0
0
0
1
1
1
0
0
1
0
1
1
3
0
1
0
1
0
3
1
0
0
0
1
1
0
0
1
0
1
1
3
1
0
1
1
1
0
0
11
0
9
3
0
7
5
0
0
1
1
0
0
1
0
3
1
1
0
0
0
1
1
0
1
0
1
11
5
1
1
1
0
0
0
5
1
1
3
0
0
3
0
1
0
1
5
1
1
3
1
0
3
1
0
0
1
0
0
1
0
0
0
0
0
1
0
0
0
0
0
21
0
1
3
9
0
1
1
1
0
0
1
0
0
3
1
0
0
1
3
0
0
0
0
0
0
1
0
0
1
0
0
1
7
11
0
0
0
0
1
0
0
1
0
0
0
0
1
1
1
0
15
1
0
1
0
0
1
1
0
1
1
11
0
1
0
0
0
0
0
0
0
13
1
1
0
0
3
0
0
1
0
0
0
1
1
5
0
0
5
0
0
0
1
1
3
1
0
0
0
1
0
5
1
0
5
0
0
0
0
0
1
1
3
0
33
7
1
1
0
3
1
5
0
0
0
1
0
3
0
3
0
0
0
0
0
1
0
3
0
0
0
5
0
0
1
3
0
17
0
0
1
3
0
5
0
0
1
1
0
0
25
0
1
0
1
1
0
1
1
0
5
0
9
1
1
5
1
3
0
0
1
1
1
0
0
0
0
0
7
3
0
0
15
1
1
1
1
0
0
0
9
1
1
0
0
1
0
1
1
3
0
0
0
1
1
0
1
0
0
0
3
0
0
0
0
1
0
1
0
0
0
11
1
1
0
0
0
0
3
0
3
0
0
0
1
0
1
5
0
0
1
1
1
0
1
1
1
1
0
0
3
1
3
0
0
1
1
0
1
0
0
1
1
3
0
0
1
0
0
0
1
0
0
0
1
3
0
0
0
9
1
0
0
1
1
0
1
0
0
0
0
1
1
1
1
0
1
0
0
0
0
0
0
0
0
5
3
0
0
0
0
1
3
1
0
0
1
3
1
1
0
0
0
1
0
0
0
0
1
0
0
0
0
0
1
0
0
3
0
0
0
0
0
0
5
1
0
1
3
0
0
0
0
0
0
0
0
23
1
0
1
1
1
1
1
0
1
0
0
0
1
1
25
1
1
0
0
1
0
23
0
0
0
1
0
1
0
0
1
0
0
1
1
15
5
0
0
0
1
0
0
1
9
0
3
1
0
3
0
9
1
0
0
0
0
0
1
0
0
0
11
3
0
0
0
0
0
0
0
0
9
3
1
3
1
0
0
0
1
3
1
0
1
0
0
0
0
5
1
0
0
1
0
0
0
5
1
0
1
11
1
1
0
1
0
0
0
3
1
0
0
0
0
0
1
0
0
1
3
0
1
1
0
1
1
0
15
0
1
0
0
1
0
1
5
0
0
3
0
0
1
0
0
0
1
3
0
5
0
0
0
0
1
0
1
1
0
0
0
1
1
1
0
0
1
1
0
1
13
0
0
5
0
0
1
0
1
1
1
0
0
1
1
1
3
3
0
0
1
13
0
1
1
1
0
0
1
1
1
1
5
0
0
3
0
0
1
1
0
0
1
1
7
0
0
0
0
1
0
1
21
1
0
0
1
0
1
0
0
0
0
9
1
0
1
0
1
1
1
1
0
1
7
1
1
0
0
3
3
0
1
1
1
0
0
0
5
0
11
0
0
15
0
1
1
1
0
1
0
0
0
1
1
1
0
0
0
1
1
3
0
0
1
0
0
0
0
0
0
0
0
0
0
7
3
1
0
0
11
0
5
0
0
1
0
0
0
1
0
0
1
0
19
1
3
1
1
0
1
0
0
3
1
0
0
1
1
0
0
0
0
13
9
0
1
3
0
3
7
11
0
1
3
1
0
0
3
1
0
9
5
1
0
1
0
1
1
0
0
0
0
7
1
0
0
0
0
0
0
1
0
1
1
0
1
0
0
1
0
1
1
1
1
0
0
0
0
0
3
3
1
0
1
17
0
0
1
9
0
1
0
0
1
1
5
0
0
0
3
0
1
0
0
0
1
11
7
5
1
1
1
1
11
0
0
3
1
3
0
3
0
7
1
0
1
0
0
0
0
19
1
0
0
0
0
0
0
0
3
0
3
1
3
3
0
1
0
0
0
0
1
0
0
1
0
7
1
0
0
3
3
1
0
3
0
0
1
0
0
1
0
0
5
