steps-until-comeback
-1
-1
-1
1
7
-1
11647
1
-1
-1
3
627
-1
13
-1
41
1
-1
-1
-1
1
1
-1
5
-1
-1
-1
-1
-1
9
1
-1
3
21
5
-1
-1
-1
-1
1
-1
-1
-1
-1
3
1
79
3
17
5
-1
-1
1
-1
-1
15
-1
-1
1
-1
1
-1
-1
-1
-1
-1
-1
-1
-1
21
9
97
-1
-1
-1
-1
1
-1
-1
-1
-1
-1
1
-1
-1
7
-1
-1
-1
-1
-1
-1
-1
-1
-1
1
-1
-1
-1
5
-1
-1
-1
-1
-1
-1
-1
1
1
-1
-1
-1
9
-1
-1
-1
-1
1
-1
-1
-1
1
-1
1
-1
-1
5
-1
-1
-1
-1
11
5
-1
-1
3
-1
1
-1
-1
-1
-1
-1
-1
-1
3
-1
-1
1
1
-1
-1
1
-1
-1
-1
3
-1
-1
-1
-1
-1
-1
-1
-1
1
-1
-1
-1
7
-1
-1
1
-1
-1
-1
1
3
-1
1
3
-1
-1
23
-1
15
1
-1
-1
-1
-1
1
-1
35
-1
-1
-1
-1
-1
-1
155
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
23
-1
313
-1
-1
-1
-1
-1
-1
3
-1
1
29
1
-1
-1
-1
-1
-1
-1
-1
1
19
-1
877
-1
-1
-1
-1
-1
1
15
1
3
-1
-1
3
-1
-1
-1
1
9
-1
-1
9
-1
-1
-1
1
-1
-1
-1
-1
59
23
5
-1
-1
-1
1
-1
-1
-1
-1
-1
-1
-1
-1
-1
1
-1
7
-1
-1
-1
-1
-1
-1
-1
-1
1
-1
-1
-1
1
-1
-1
-1
-1
-1
-1
3
-1
5
-1
11
3
-1
-1
-1
-1
-1
-1
-1
9
1
-1
-1
-1
1
-1
-1
17
-1
-1
-1
-1
1
-1
-1
-1
1
-1
2207
-1
1
1
17
-1
-1
-1
-1
-1
1
-1
-1
19
1
-1
-1
-1
-1
-1
-1
1
-1
-1
-1
-1
1
1
11
-1
1659
-1
-1
-1
-1
-1
-1
-1
-1
-1
1
-1
-1
11
-1
-1
3
25
-1
-1
71
-1
3
-1
1
13
3
-1
-1
19
-1
-1
1
1
-1
1089
-1
-1
-1
53
-1
-1
-1
-1
1
-1
-1
-1
1
-1
-1
1
-1
13
7
3
-1
-1
1
-1
11
1
-1
1
3
3
-1
-1
-1
-1
51
3
69
-1
19
1
-1
-1
1
-1
-1
1
1
-1
-1
31
19
1
-1
1075
-1
27
-1
15
-1
-1
-1
3
115
-1
-1
3
-1
-1
-1
23
-1
-1
-1
1
-1
-1
-1
-1
-1
-1
-1
-1
-1
1
-1
3
735
1
1
-1
-1
-1
-1
1
-1
-1
-1
-1
-1
5
-1
5
1
-1
-1
-1
3
1
-1
-1
-1
-1
1
-1
-1
1
-1
-1
-1
-1
-1
1
-1
-1
-1
-1
3
-1
-1
-1
567
-1
23
1
11
-1
-1
-1
-1
-1
-1
-1
-1
27
1
1
-1
-1
11
15
-1
-1
-1
-1
-1
17
-1
-1
-1
-1
1
-1
21
-1
1
-1
-1
-1
