steps-until-comeback
1
1
-1
1
1
1
-1
-1
1
287
3
603755
-1
-1
7415
-1
1
1
1
1
9
1
1
-1
1
7
5315
275
65
13
3
-1
-1
137003
3
87
11
43
3
3
-1
-1
55871
1
449
-1
953
-1
43
-1
9
3
3
571
1
1
37769
-1
3
3
8649
5
-1
389
1
3505
83559
-1
3111
1
13
455679
971
11
-1
225
181
1
1
1
1
717
159817
35
529
1
-1
1
1
175
3
13
1
98837
3
87825
-1
11
9
-1
-1
770023
-1
3
3
-1
9
1
-1
29
151
1
1
37
9
3
-1
5
-1
-1
9341
-1
297
74213
24681
7
1
1
1
-1
143
1
-1
371
-1
1
27
5
17
21
-1
1869
1
-1
86131
-1
11
-1
93
21
10857
9
11
1
-1
-1
5
751
-1
392581
17
1
2867
-1
37
11
-1
36147
89
17
-1
3
262089
11
51
-1
1
1
-1
1
-1
-1
-1
15447
69
1
17
3813
-1
258041
146405
15365
2625
11
37
2365
59911
33529
1
63
-1
7
3
1
13
3
1
17
27
59
9
1
1
73
-1
-1
1305
3
11713
1
219
65
1
1
3
13
1
45
79
9
1
267
7
7
1
25
5
1
5
1
46961
16247
-1
-1
29
1
5
1
1
1
1
1
5
35943
1
135
145
1
-1
2497
53195
2693
3
1
3
-1
47
3
1
9
97
5989
1
125
1
1
1
5
1
1
1
-1
87
4077
71
-1
-1
1
1
-1
1
1
-1
1
-1
-1
3
3
157
1
-1
1
103729
-1
827
9
31
-1
5
5
3
1
15
15
11
14629
1
1
1
25
58911
1
103
452089
7
1115
8571
1
45
-1
95
1
139
-1
7
1
109
13
17
3
-1
-1
-1
948861
335
200467
53
11
44859
1
-1
950463
1
-1
1
3
1
131
9
1
47
69
3
1
1
51
17
5
5
1
-1
1
1145
1
-1
35
1
13
27
3
221
-1
265639
7
-1
31
3
21
487
23601
27
83
1
1
1
57
27
1
375
9
5
-1
9
-1
7
68953
131105
33
1
1
5
327
3
7
843
4479
-1
25
3
835
819
716159
1017
7
19
61
1
1969
1
1
53
13
1
3
1045
1
787
1
460575
5
1
-1
115
4275
1
-1
1
18939
1
33
3
5599
112529
9039
699
1
75
-1
1
81
3
1
166257
927037
1
1523
3
789
1
269
1
9
1161
51
1
3
-1
29
109
1
-1
19
3
59031
6475
1
3
1
-1
-1
174093
3
-1
-1
409
259
40999
-1
23
965027
1169
5
77
5
7
3
-1
1
43
1
1
13
13
-1
1
2699
9
1
1
63
109
1
7
-1
3641
-1
31
7
1
17417
-1
-1
-1
147
1
3255
850185
1
1
5
15
451479
-1
393
24025
1
1
1
-1
193
-1
-1
569
3
1
1
3
15
1
1
3
5
-1
303
-1
1163
-1
1
1
12321
13
1129
-1
1
1
1
3
59
1
39
1
395
1
7
-1
241323
22425
-1
3
-1
3
13
83653
-1
7
3
5
-1
1
14489
39
3
-1
9
3
9
1
15
1
3
31
1
3
1
1
7
7
-1
-1
193
1
363
1
605
1
5093
1
157
19
1
1
-1
-1
5
-1
1
1
1
-1
17497
3
417551
11
3
509
1
13
-1
1
329
-1
-1
3
559
7
